target_id	length	eff_length	est_counts	tpm
ENSMMUT00000064918.2	2476	2291.71	168.95	5.28592
ENSMMUT00000038582.3	2182	1997.71	1264.36	45.3795
ENSMMUT00000056432.2	1818	1633.71	296.632	13.0186
ENSMMUT00000082991.1	3866	3681.71	715.122	13.9268
ENSMMUT00000008231.4	1920	1735.71	3499.98	144.58
ENSMMUT00000085556.1	2008	1823.71	25.7494	1.01236
ENSMMUT00000056279.2	1829	1644.71	14.9079	0.649902
ENSMMUT00000088015.1	1947	1762.71	17.0887	0.695103
ENSMMUT00000013394.4	897	712.752	1.25396	0.126145
ENSMMUT00000025270.4	3766	3581.71	2863.87	57.3304
ENSMMUT00000021250.4	3748	3563.71	2418.13	48.6517
ENSMMUT00000025271.4	2715	2530.71	0	0
ENSMMUT00000038452.3	5223	5038.71	134.104	1.90828
ENSMMUT00000094983.1	2092	1907.71	284.289	10.6848
ENSMMUT00000038451.3	1606	1421.71	986.439	49.7486
ENSMMUT00000089527.1	1764	1579.71	455.245	20.6628
ENSMMUT00000031096.4	1743	1558.71	0	0
ENSMMUT00000012080.4	1894	1709.71	146.813	6.15692
ENSMMUT00000062245.2	1740	1555.71	10.8996	0.502345
ENSMMUT00000110214.1	2622	2437.71	315.398	9.27679
ENSMMUT00000090154.1	1576	1391.71	19.7648	1.01827
ENSMMUT00000065247.2	1578	1393.71	0	0
ENSMMUT00000107902.1	2650	2465.71	113.439	3.29868
ENSMMUT00000091311.1	2247	2062.71	345.009	11.9926
ENSMMUT00000091039.1	2287	2102.71	93.6448	3.1932
ENSMMUT00000029969.4	555	371.041	0	0
ENSMMUT00000013116.4	2838	2653.71	174.014	4.70167
ENSMMUT00000089890.1	2726	2541.71	0	0
ENSMMUT00000086594.1	2853	2668.71	0	0
ENSMMUT00000105177.1	2655	2470.71	319.986	9.28604
ENSMMUT00000102260.1	2163	1978.71	0	0
ENSMMUT00000001397.4	3811	3626.71	133	2.62942
ENSMMUT00000013985.3	360	181.167	4.58972	1.81648
ENSMMUT00000013258.4	2322	2137.71	316	10.5989
ENSMMUT00000106289.1	4130	3945.71	506	9.19489
ENSMMUT00000073966.2	1514	1329.71	67.9533	3.66416
ENSMMUT00000011358.4	2120	1935.71	160.047	5.92827
ENSMMUT00000105647.1	2587	2402.71	4.21527e-07	1.2579e-08
ENSMMUT00000002176.4	2554	2369.71	6	0.181542
ENSMMUT00000094781.1	2928	2743.71	2067	54.0161
ENSMMUT00000061629.2	3618	3433.71	10.2385	0.213793
ENSMMUT00000076147.2	3681	3496.71	0	0
ENSMMUT00000057621.2	3618	3433.71	0	0
ENSMMUT00000046032.3	3606	3421.71	0	0
ENSMMUT00000066733.2	3588	3403.71	0	0
ENSMMUT00000055244.2	3501	3316.71	11.9792	0.258965
ENSMMUT00000019384.4	3774	3589.71	0	0
ENSMMUT00000056796.2	3525	3340.71	5.78232	0.124104
ENSMMUT00000020545.3	951	766.752	0	0
ENSMMUT00000086259.1	2535	2350.71	0	0
ENSMMUT00000108846.1	1503	1318.71	0	0
ENSMMUT00000095249.1	8262	8077.71	223	1.97942
ENSMMUT00000066281.2	5929	5744.71	420	5.24207
ENSMMUT00000026351.4	3117	2932.71	0	0
ENSMMUT00000026353.4	3093	2908.71	0	0
ENSMMUT00000025717.3	306	132.872	0.742192	0.400503
ENSMMUT00000025720.4	947	762.752	0	0
ENSMMUT00000025719.4	528	344.147	3.25781	0.67874
ENSMMUT00000100643.1	4800	4615.71	522	8.10874
ENSMMUT00000011198.4	3019	2834.71	0	0
ENSMMUT00000041062.3	2839	2654.71	0	0
ENSMMUT00000065199.2	1570	1385.71	168.83	8.73574
ENSMMUT00000025165.4	2985	2800.71	112.17	2.87163
ENSMMUT00000085369.1	1674	1489.71	251	12.0807
ENSMMUT00000099372.1	958	773.752	0	0
ENSMMUT00000086849.1	1947	1762.71	51.0482	2.07645
ENSMMUT00000101724.1	1459	1274.71	47.9083	2.69476
ENSMMUT00000015330.4	426	243.912	0	0
ENSMMUT00000086275.1	4713	4528.71	216.539	3.42833
ENSMMUT00000086616.1	705	520.752	0	0
ENSMMUT00000016175.4	1583	1398.71	157.881	8.09323
ENSMMUT00000081835.1	1760	1575.71	86.1194	3.91874
ENSMMUT00000089035.1	5895	5710.71	599.692	7.52939
ENSMMUT00000073038.2	5848	5663.71	4.30782	0.0545353
ENSMMUT00000019790.4	5303	5118.71	0	0
ENSMMUT00000057112.2	4953	4768.71	0	0
ENSMMUT00000095404.1	1706	1521.71	94.3338	4.44485
ENSMMUT00000044274.3	2640	2455.71	8	0.233579
ENSMMUT00000105294.1	3774	3589.71	0	0
ENSMMUT00000003002.4	5643	5458.71	81.733	1.07357
ENSMMUT00000086325.1	1974	1789.71	0	0
ENSMMUT00000089377.1	1663	1478.71	1368.9	66.3758
ENSMMUT00000088677.1	2190	2005.71	2889.89	103.308
ENSMMUT00000096502.1	1389	1204.71	0.065226	0.00388203
ENSMMUT00000091109.1	498	314.347	2.34829	0.53563
ENSMMUT00000075028.2	4063	3878.71	345.736	6.39115
ENSMMUT00000058677.2	4197	4012.71	601.338	10.7449
ENSMMUT00000005599.4	2094	1909.71	0	0
ENSMMUT00000063599.2	1686	1501.71	0	0
ENSMMUT00000076073.2	1597	1412.71	0	0
ENSMMUT00000076913.2	1540	1355.71	3.78509	0.200185
ENSMMUT00000027223.4	7125	6940.71	0	0
ENSMMUT00000096099.1	6912	6727.71	18.0258	0.19211
ENSMMUT00000106452.1	2626	2441.71	0	0
ENSMMUT00000083120.1	2124	1939.71	0	0
ENSMMUT00000092423.1	3222	3037.71	356	8.40282
ENSMMUT00000089272.1	1699	1514.71	1	0.047336
ENSMMUT00000094297.1	957	772.752	0	0
ENSMMUT00000089908.1	751	566.752	1	0.126511
ENSMMUT00000080319.1	1520	1335.71	144.407	7.7517
ENSMMUT00000084584.1	1801	1616.71	679.852	30.1511
ENSMMUT00000003906.4	1110	925.712	11.7407	0.909366
ENSMMUT00000088586.1	666	481.778	13.5661	2.01896
ENSMMUT00000059754.2	2654	2469.71	126	3.65802
ENSMMUT00000023801.4	2979	2794.71	16	0.410492
ENSMMUT00000087486.1	3246	3061.71	0	0
ENSMMUT00000095827.1	3782	3597.71	0	0
ENSMMUT00000088818.1	1293	1108.71	2	0.12934
ENSMMUT00000067370.2	3023	2838.71	44	1.11136
ENSMMUT00000074647.2	1875	1690.71	0	0
ENSMMUT00000007209.4	1740	1555.71	0	0
ENSMMUT00000088356.1	1683	1498.71	0	0
ENSMMUT00000104332.1	2317	2132.71	215.062	7.23025
ENSMMUT00000057727.2	2521	2336.71	111.383	3.41772
ENSMMUT00000086373.1	1822	1637.71	0	0
ENSMMUT00000010541.4	1767	1582.71	0	0
ENSMMUT00000062926.2	1740	1555.71	0	0
ENSMMUT00000069142.2	1725	1540.71	10.5546	0.491182
ENSMMUT00000069666.2	585	400.946	0	0
ENSMMUT00000100061.1	801	616.752	236.88	27.5384
ENSMMUT00000068102.2	1934	1749.71	2	0.0819568
ENSMMUT00000002621.4	1664	1479.71	207.635	10.0611
ENSMMUT00000002619.4	3143	2958.71	3397.67	82.338
ENSMMUT00000097616.1	954	769.752	0	0
ENSMMUT00000099739.1	1666	1481.71	48.4905	2.34647
ENSMMUT00000105033.1	1062	877.712	43.0135	3.51378
ENSMMUT00000016554.4	3643	3458.71	28.7589	0.596182
ENSMMUT00000108784.1	1529	1344.71	1234.24	65.8101
ENSMMUT00000097888.1	1719	1534.71	0	0
ENSMMUT00000073224.2	979	794.752	0	0
ENSMMUT00000003743.4	957	772.752	0	0
ENSMMUT00000065271.2	996	811.712	1	0.0883324
ENSMMUT00000015311.4	3393	3208.71	0	0
ENSMMUT00000086780.1	1666	1481.71	315.781	15.2807
ENSMMUT00000102137.1	2455	2270.71	405.869	12.8158
ENSMMUT00000007050.4	2541	2356.71	418.805	12.7417
ENSMMUT00000101658.1	1518	1333.71	13.6861	0.735763
ENSMMUT00000040756.3	1071	886.712	9.85916	0.797222
ENSMMUT00000002479.4	2729	2544.71	529	14.9052
ENSMMUT00000047787.3	2846	2661.71	63.9447	1.72252
ENSMMUT00000097540.1	1797	1612.71	30	1.33379
ENSMMUT00000006811.4	970	785.752	504	45.9903
ENSMMUT00000094207.1	1548	1363.71	0	0
ENSMMUT00000101247.1	1491	1306.71	9.40283	0.515941
ENSMMUT00000099940.1	1901	1716.71	43.5972	1.82089
ENSMMUT00000086713.1	3372	3187.71	101.41	2.281
ENSMMUT00000038743.3	2168	1983.71	0	0
ENSMMUT00000086047.1	2063	1878.71	0	0
ENSMMUT00000038742.3	2227	2042.71	208.075	7.30357
ENSMMUT00000016174.4	1551	1366.71	0	0
ENSMMUT00000004869.4	1475	1290.71	0	0
ENSMMUT00000106316.1	1259	1074.71	0	0
ENSMMUT00000099589.1	1343	1158.71	0	0
ENSMMUT00000109617.1	1697	1512.71	194	9.19533
ENSMMUT00000093637.1	1632	1447.71	109.88	5.44201
ENSMMUT00000084944.1	1081	896.712	34.0305	2.72106
ENSMMUT00000099364.1	806	621.752	363	41.8611
ENSMMUT00000094500.1	1489	1304.71	55.3661	3.04264
ENSMMUT00000110286.1	1872	1687.71	92.5561	3.93213
ENSMMUT00000107878.1	1573	1388.71	51.7238	2.67055
ENSMMUT00000089530.1	2719	2534.71	50.488	1.42817
ENSMMUT00000085641.1	714	529.752	559	75.659
ENSMMUT00000022475.4	2562	2377.71	4134	124.662
ENSMMUT00000015278.4	495	311.378	715	164.641
ENSMMUT00000004803.4	1527	1342.71	156.348	8.34895
ENSMMUT00000004804.4	1479	1294.71	59.4177	3.29052
ENSMMUT00000055317.2	1413	1228.71	56.234	3.28149
ENSMMUT00000008901.4	3936	3751.71	7	0.13378
ENSMMUT00000003698.4	1685	1500.71	0	0
ENSMMUT00000005076.4	6257	6072.71	275.128	3.24844
ENSMMUT00000041527.3	3228	3043.71	82	1.93167
ENSMMUT00000109484.1	1017	832.712	198.693	17.1084
ENSMMUT00000003337.4	2269	2084.71	16.0516	0.552071
ENSMMUT00000066961.2	1926	1741.71	65.6917	2.70431
ENSMMUT00000106827.1	5360	5175.71	0.026484	0.00036689
ENSMMUT00000093217.1	5279	5094.71	44.3936	0.624774
ENSMMUT00000102962.1	4523	4338.71	735.007	12.1465
ENSMMUT00000098385.1	951	766.752	446.211	41.726
ENSMMUT00000094556.1	2007	1822.71	1627.06	64.0042
ENSMMUT00000006892.4	2152	1967.71	1314.74	47.9071
ENSMMUT00000087589.1	2248	2063.71	649.998	22.5832
ENSMMUT00000110187.1	2009	1824.71	0.119057	0.00467823
ENSMMUT00000095768.1	1170	985.712	121.932	8.86933
ENSMMUT00000028248.4	1214	1029.71	1216.07	84.6767
ENSMMUT00000108354.1	2800	2615.71	98.5107	2.70032
ENSMMUT00000009719.4	1764	1579.71	0	0
ENSMMUT00000108858.1	3385	3200.71	187.861	4.20835
ENSMMUT00000070092.2	3382	3197.71	196.327	4.40213
ENSMMUT00000087864.1	2646	2461.71	296.906	8.64774
ENSMMUT00000067298.2	2334	2149.71	0	0
ENSMMUT00000006711.4	1953	1768.71	36.5233	1.48059
ENSMMUT00000000723.4	1269	1084.71	9	0.594908
ENSMMUT00000093368.1	2316	2131.71	26.7934	0.9012
ENSMMUT00000014039.3	1035	850.712	0	0
ENSMMUT00000099301.1	5510	5325.71	759.689	10.2277
ENSMMUT00000026102.3	1918	1733.71	27	1.11663
ENSMMUT00000007258.4	3784	3599.71	1350.31	26.896
ENSMMUT00000106492.1	3729	3544.71	0	0
ENSMMUT00000066608.2	3301	3116.71	143.691	3.30564
ENSMMUT00000028592.4	1266	1081.71	0	0
ENSMMUT00000028593.4	3292	3107.71	482	11.1206
ENSMMUT00000014024.4	576	391.946	0	0
ENSMMUT00000029535.3	900	715.752	0	0
ENSMMUT00000053298.2	1858	1673.71	4033.13	172.776
ENSMMUT00000055968.2	1792	1607.71	767.689	34.2372
ENSMMUT00000055052.2	1137	952.712	146.631	11.0354
ENSMMUT00000032105.4	1867	1682.71	1228	52.3252
ENSMMUT00000044621.3	1637	1452.71	50.9985	2.5171
ENSMMUT00000099613.1	4234	4049.71	297	5.2584
ENSMMUT00000013758.4	2838	2653.71	0	0
ENSMMUT00000042931.3	2825	2640.71	0	0
ENSMMUT00000061269.2	4474	4289.71	10.9094	0.182345
ENSMMUT00000086696.1	13951	13766.7	0.00238273	1.24098e-05
ENSMMUT00000000562.4	13782	13597.7	7.77248e-06	4.09841e-08
ENSMMUT00000038783.3	13632	13447.7	15.6171	0.083267
ENSMMUT00000000565.4	13710	13525.7	236.047	1.25129
ENSMMUT00000038781.3	14589	14404.7	260.938	1.29884
ENSMMUT00000104137.1	13563	13378.7	6696.08	35.8862
ENSMMUT00000106179.1	13776	13591.7	526.674	2.77836
ENSMMUT00000086559.1	14052	13867.7	8.01306e-05	4.143e-07
ENSMMUT00000097905.1	13920	13735.7	335.647	1.75208
ENSMMUT00000107931.1	13776	13591.7	300.956	1.58764
ENSMMUT00000061358.2	1227	1042.71	0	0
ENSMMUT00000012004.4	1185	1000.71	0	0
ENSMMUT00000011185.4	4730	4545.71	287	4.52691
ENSMMUT00000092006.1	2040	1855.71	0	0
ENSMMUT00000103300.1	2693	2508.71	27.1737	0.776639
ENSMMUT00000020217.4	1938	1753.71	0	0
ENSMMUT00000091945.1	1371	1186.71	0	0
ENSMMUT00000012716.4	1278	1093.71	0	0
ENSMMUT00000098909.1	2000	1815.71	0	0
ENSMMUT00000101323.1	2314	2129.71	21.5849	0.726693
ENSMMUT00000098806.1	2018	1833.71	10.4151	0.407243
ENSMMUT00000101213.1	519	335.231	0	0
ENSMMUT00000077281.2	811	626.752	0	0
ENSMMUT00000005320.4	555	371.041	0	0
ENSMMUT00000095084.1	3474	3289.71	13.1347	0.286275
ENSMMUT00000030072.4	4478	4293.71	829	13.8434
ENSMMUT00000083009.1	2332	2147.71	0	0
ENSMMUT00000001989.4	1125	940.712	783	59.6797
ENSMMUT00000027722.4	4553	4368.71	87.7155	1.43961
ENSMMUT00000029114.4	2906	2721.71	639.561	16.8485
ENSMMUT00000029113.4	1308	1123.71	7.4386	0.474633
ENSMMUT00000081566.1	4048	3863.71	382.783	7.10344
ENSMMUT00000014969.4	3725	3540.71	118.217	2.39394
ENSMMUT00000055967.2	3162	2977.71	487.292	11.7335
ENSMMUT00000047833.3	3118	2933.71	7238.71	176.915
ENSMMUT00000064656.2	3248	3063.71	5.44096e-07	1.27335e-08
ENSMMUT00000008944.4	3021	2836.71	2.26463e-08	5.72406e-10
ENSMMUT00000026371.4	852	667.752	1014	108.879
ENSMMUT00000020075.4	2814	2629.71	13	0.354451
ENSMMUT00000043556.3	3121	2936.71	307	7.49547
ENSMMUT00000001393.4	2787	2602.71	0	0
ENSMMUT00000075161.2	2688	2503.71	0	0
ENSMMUT00000053302.2	2658	2473.71	0	0
ENSMMUT00000091446.1	2390	2205.71	773.222	25.1349
ENSMMUT00000086879.1	2467	2282.71	0	0
ENSMMUT00000102123.1	2464	2279.71	1238.79	38.9617
ENSMMUT00000064895.2	2341	2156.71	10.092	0.33551
ENSMMUT00000098798.1	2534	2349.71	11.9006	0.363142
ENSMMUT00000002625.4	1731	1546.71	0	0
ENSMMUT00000098862.1	3537	3352.71	541.869	11.5883
ENSMMUT00000084787.1	3573	3388.71	353.535	7.4803
ENSMMUT00000104330.1	3347	3162.71	1155.6	26.198
ENSMMUT00000003221.4	1845	1660.71	0	0
ENSMMUT00000032339.4	3884	3699.71	489	9.47682
ENSMMUT00000027350.4	900	715.752	31	3.10542
ENSMMUT00000064453.2	6684	6499.71	3375	37.2307
ENSMMUT00000085725.1	4911	4726.71	76.7976	1.16496
ENSMMUT00000008774.4	2326	2141.71	22.4501	0.751586
ENSMMUT00000079713.1	628	443.778	0	0
ENSMMUT00000097878.1	258	93.8472	0	0
ENSMMUT00000100353.1	3748	3563.71	515.76	10.3769
ENSMMUT00000044893.3	5633	5448.71	59.7414	0.786146
ENSMMUT00000026603.4	951	766.752	0	0
ENSMMUT00000092265.1	1708	1523.71	198.646	9.34757
ENSMMUT00000087531.1	3331	3146.71	0	0
ENSMMUT00000008232.4	3373	3188.71	112.191	2.52269
ENSMMUT00000009610.4	3397	3212.71	17.597	0.392725
ENSMMUT00000015009.4	3397	3212.71	0	0
ENSMMUT00000023888.4	3397	3212.71	2.73215	0.0609753
ENSMMUT00000093782.1	3397	3212.71	0	0
ENSMMUT00000090413.1	3397	3212.71	0	0
ENSMMUT00000029632.4	2903	2718.71	0	0
ENSMMUT00000015010.4	2991	2806.71	0	0
ENSMMUT00000014495.4	2937	2752.71	0	0
ENSMMUT00000009611.4	2579	2394.71	133.05	3.98367
ENSMMUT00000084644.1	1958	1773.71	24.9819	1.00986
ENSMMUT00000093573.1	1816	1631.71	54.0181	2.37366
ENSMMUT00000070645.2	3208	3023.71	2426	57.527
ENSMMUT00000044764.3	4453	4268.71	1067.08	17.9234
ENSMMUT00000072894.2	2298	2113.71	0	0
ENSMMUT00000108629.1	1510	1325.71	0	0
ENSMMUT00000026245.4	1379	1194.71	0	0
ENSMMUT00000026247.3	783	598.752	0	0
ENSMMUT00000081221.1	10817	10632.7	319.346	2.15347
ENSMMUT00000016124.4	10631	10446.7	0	0
ENSMMUT00000081815.1	7670	7485.71	338.15	3.23891
ENSMMUT00000106152.1	5552	5367.71	14.6176	0.195258
ENSMMUT00000091965.1	9896	9711.71	0	0
ENSMMUT00000016127.4	3159	2974.71	2396.89	57.7729
ENSMMUT00000022118.4	1575	1390.71	314	16.1888
ENSMMUT00000084928.1	5457	5272.71	16.5472	0.225015
ENSMMUT00000039384.3	3966	3781.71	0.0841247	0.00159499
ENSMMUT00000094724.1	3864	3679.71	0	0
ENSMMUT00000030737.4	3051	2866.71	341.639	8.54486
ENSMMUT00000030732.4	1245	1060.71	17.9789	1.21531
ENSMMUT00000024078.4	2807	2622.71	373	10.1972
ENSMMUT00000096535.1	2843	2658.71	0	0
ENSMMUT00000102897.1	1520	1335.71	13.238	0.71061
ENSMMUT00000097604.1	4211	4026.71	955.309	17.0104
ENSMMUT00000000257.4	3504	3319.71	7.41684	0.160192
ENSMMUT00000069784.2	3705	3520.71	4.27433	0.0870481
ENSMMUT00000095858.1	3573	3388.71	0	0
ENSMMUT00000012003.4	3300	3115.71	0	0
ENSMMUT00000084304.1	3231	3046.71	0	0
ENSMMUT00000107944.1	3132	2947.71	0	0
ENSMMUT00000106267.1	3129	2944.71	0	0
ENSMMUT00000095711.1	4478	4293.71	317.282	5.29827
ENSMMUT00000024770.4	3189	3004.71	0	0
ENSMMUT00000095036.1	3120	2935.71	2.44577	0.0597343
ENSMMUT00000089897.1	2892	2707.71	18.9942	0.502969
ENSMMUT00000104205.1	1029	844.712	1.27777	0.108459
ENSMMUT00000095323.1	2967	2782.71	813	20.9481
ENSMMUT00000054791.2	468	284.898	0	0
ENSMMUT00000015189.3	444	261.343	0	0
ENSMMUT00000108676.1	1758	1573.71	0	0
ENSMMUT00000081053.1	4024	3839.71	224	4.18284
ENSMMUT00000060465.2	2360	2175.71	0	0
ENSMMUT00000105219.1	2430	2245.71	40.6463	1.29774
ENSMMUT00000038951.3	5641	5456.71	3.05299	0.0401158
ENSMMUT00000019297.4	3902	3717.71	76.9133	1.48336
ENSMMUT00000088621.1	3990	3805.71	0	0
ENSMMUT00000083369.1	3750	3565.71	14.0337	0.282194
ENSMMUT00000096169.1	3750	3565.71	0	0
ENSMMUT00000099741.1	3630	3445.71	0	0
ENSMMUT00000083255.1	3582	3397.71	0	0
ENSMMUT00000103095.1	3579	3394.71	0	0
ENSMMUT00000061351.2	3483	3298.71	0	0
ENSMMUT00000006227.4	2260	2075.71	0	0
ENSMMUT00000099676.1	5480	5295.71	520.605	7.04864
ENSMMUT00000084215.1	5818	5633.71	249.157	3.17103
ENSMMUT00000086472.1	5616	5431.71	227.066	2.99735
ENSMMUT00000014677.4	5723	5538.71	0	0
ENSMMUT00000045622.3	2754	2569.71	0	0
ENSMMUT00000014681.4	1791	1606.71	0	0
ENSMMUT00000014680.4	2223	2038.71	0	0
ENSMMUT00000014679.4	2289	2104.71	75.2507	2.56354
ENSMMUT00000029246.4	339	161.973	3.5744	1.58228
ENSMMUT00000044269.3	717	532.752	0	0
ENSMMUT00000011351.4	2454	2269.71	149	4.70692
ENSMMUT00000011352.4	2326	2141.71	0	0
ENSMMUT00000057257.2	855	670.752	0	0
ENSMMUT00000022178.4	3627	3442.71	0	0
ENSMMUT00000022179.4	3576	3391.71	0	0
ENSMMUT00000043958.3	4181	3996.71	187	3.35475
ENSMMUT00000057283.2	2984	2799.71	1494	38.2612
ENSMMUT00000105928.1	1932	1747.71	0	0
ENSMMUT00000105134.1	4181	3996.71	61.2064	1.09803
ENSMMUT00000091128.1	3718	3533.71	0	0
ENSMMUT00000083520.1	3718	3533.71	0	0
ENSMMUT00000060233.2	3718	3533.71	59.4986	1.20725
ENSMMUT00000032123.4	3718	3533.71	17.2359	0.349723
ENSMMUT00000096892.1	3718	3533.71	0	0
ENSMMUT00000104494.1	3718	3533.71	0	0
ENSMMUT00000082267.1	3715	3530.71	0	0
ENSMMUT00000089178.1	6615	6430.71	234.823	2.61821
ENSMMUT00000099637.1	6615	6430.71	0	0
ENSMMUT00000083135.1	1583	1398.71	0	0
ENSMMUT00000077806.2	1473	1288.71	200.793	11.1716
ENSMMUT00000095780.1	1702	1517.71	34.5132	1.63049
ENSMMUT00000108592.1	1526	1341.71	30.581	1.63423
ENSMMUT00000086316.1	2186	2001.71	215.115	7.7053
ENSMMUT00000107393.1	1794	1609.71	0	0
ENSMMUT00000006754.4	1038	853.712	0	0
ENSMMUT00000017086.4	3991	3806.71	338	6.36632
ENSMMUT00000079547.1	6111	5926.71	673.054	8.1425
ENSMMUT00000062433.2	4157	3972.71	473.859	8.55232
ENSMMUT00000003012.4	2061	1876.71	0	0
ENSMMUT00000065822.2	2040	1855.71	0	0
ENSMMUT00000048138.3	2136	1951.71	0	0
ENSMMUT00000100262.1	3143	2958.71	1066.98	25.8569
ENSMMUT00000092150.1	2429	2244.71	164.018	5.23905
ENSMMUT00000020886.4	1761	1576.71	8	0.363797
ENSMMUT00000082662.1	4262	4077.71	155.278	2.73032
ENSMMUT00000110173.1	5511	5326.71	497.611	6.69812
ENSMMUT00000104499.1	3836	3651.71	63.7918	1.25254
ENSMMUT00000055151.2	3722	3537.71	0.0902882	0.00182991
ENSMMUT00000000248.4	4064	3879.71	3.05124e-05	5.63896e-07
ENSMMUT00000000246.4	3995	3810.71	38.2289	0.719295
ENSMMUT00000100437.1	3872	3687.71	0	0
ENSMMUT00000106333.1	1017	832.712	18.136	1.56159
ENSMMUT00000094410.1	1802	1617.71	92.0391	4.07937
ENSMMUT00000108963.1	2464	2279.71	86.0007	2.70485
ENSMMUT00000015056.3	321	145.984	5.10927	2.50943
ENSMMUT00000101580.1	2617	2432.71	145	4.27365
ENSMMUT00000068575.2	1452	1267.71	13.4944	0.763227
ENSMMUT00000079481.1	3814	3629.71	320.635	6.33375
ENSMMUT00000084467.1	1422	1237.71	0	0
ENSMMUT00000087096.1	1535	1350.71	18.3125	0.972092
ENSMMUT00000009502.4	1218	1033.71	0	0
ENSMMUT00000039063.3	2823	2638.71	95	2.58139
ENSMMUT00000054071.2	5735	5550.71	61.7604	0.797779
ENSMMUT00000074901.2	4297	4112.71	1665.19	29.0307
ENSMMUT00000055828.2	1682	1497.71	16.2731	0.779048
ENSMMUT00000003777.4	4338	4153.71	1165.78	20.1233
ENSMMUT00000073725.2	3144	2959.71	0	0
ENSMMUT00000076359.2	2964	2779.71	0	0
ENSMMUT00000070571.2	3063	2878.71	0	0
ENSMMUT00000064007.2	2193	2008.71	1.36095	0.0485788
ENSMMUT00000016936.4	717	532.752	0.639047	0.0860061
ENSMMUT00000092299.1	3546	3361.71	51.8696	1.1063
ENSMMUT00000027029.4	5443	5258.71	315.94	4.30771
ENSMMUT00000027028.4	5016	4831.71	0.0604496	0.000897044
ENSMMUT00000030739.4	2148	1963.71	0	0
ENSMMUT00000082295.1	5506	5321.71	171.152	2.30596
ENSMMUT00000087279.1	8046	7861.71	98.8122	0.901187
ENSMMUT00000092504.1	1525	1340.71	34.8065	1.86143
ENSMMUT00000044069.3	3275	3090.71	182.797	4.24065
ENSMMUT00000044068.3	3377	3192.71	107.401	2.41196
ENSMMUT00000108806.1	1287	1102.71	0	0
ENSMMUT00000007729.4	1293	1108.71	1.01203	0.0654479
ENSMMUT00000091152.1	2127	1942.71	0	0
ENSMMUT00000081469.1	1947	1762.71	0	0
ENSMMUT00000083879.1	1536	1351.71	101.349	5.37597
ENSMMUT00000003323.4	805	620.752	387	44.7007
ENSMMUT00000083427.1	4951	4766.71	854.526	12.8537
ENSMMUT00000103126.1	3999	3814.71	2683.1	50.4309
ENSMMUT00000061230.2	2148	1963.71	229	8.36141
ENSMMUT00000003742.4	735	550.752	0	0
ENSMMUT00000008701.4	2393	2208.71	3825.95	124.2
ENSMMUT00000031352.4	3294	3109.71	3	0.0691708
ENSMMUT00000104119.1	2832	2647.71	0	0
ENSMMUT00000002998.4	1798	1613.71	305	13.5518
ENSMMUT00000073098.2	1278	1093.71	0	0
ENSMMUT00000053303.2	3103	2918.71	15.5677	0.382432
ENSMMUT00000074196.2	3026	2841.71	0	0
ENSMMUT00000064474.2	3245	3060.71	551.863	12.928
ENSMMUT00000104953.1	2977	2792.71	0	0
ENSMMUT00000029424.4	2586	2401.71	0	0
ENSMMUT00000024906.4	1687	1502.71	1	0.047714
ENSMMUT00000022613.4	2485	2300.71	196.074	6.11053
ENSMMUT00000088375.1	3962	3777.71	99.9261	1.89658
ENSMMUT00000000519.4	2736	2551.71	0	0
ENSMMUT00000074549.2	6363	6178.71	407.641	4.73044
ENSMMUT00000065425.2	5352	5167.71	19.1984	0.266371
ENSMMUT00000074084.2	6540	6355.71	156.161	1.76169
ENSMMUT00000060326.2	817	632.752	0	0
ENSMMUT00000042174.3	2667	2482.71	3	0.0866396
ENSMMUT00000041602.3	1779	1594.71	22	0.98915
ENSMMUT00000029220.3	1876	1691.71	891.366	37.7791
ENSMMUT00000097139.1	1337	1152.71	51.6344	3.21174
ENSMMUT00000015431.4	1698	1513.71	154.779	7.33148
ENSMMUT00000029007.4	2485	2300.71	447	13.9305
ENSMMUT00000053768.2	4400	4215.71	0	0
ENSMMUT00000074291.2	4361	4176.71	417	7.15852
ENSMMUT00000087603.1	4077	3892.71	0	0
ENSMMUT00000003974.4	3314	3129.71	0	0
ENSMMUT00000080517.1	2070	1885.71	0	0
ENSMMUT00000020965.4	4337	4152.71	262.091	4.52525
ENSMMUT00000041608.3	2997	2812.71	0	0
ENSMMUT00000001745.4	2901	2716.71	0	0
ENSMMUT00000096494.1	2889	2704.71	0	0
ENSMMUT00000079613.1	2685	2500.71	13.9088	0.398792
ENSMMUT00000079577.1	1719	1534.71	420	19.622
ENSMMUT00000024493.4	1296	1111.71	0	0
ENSMMUT00000024491.4	1695	1510.71	0	0
ENSMMUT00000064965.2	3147	2962.71	441.666	10.6887
ENSMMUT00000060873.2	5865	5680.71	159.7	2.01569
ENSMMUT00000086133.1	5790	5605.71	0.012103	0.000154805
ENSMMUT00000063033.2	3203	3018.71	251.716	5.97876
ENSMMUT00000069914.2	2934	2749.71	11.877	0.3097
ENSMMUT00000009109.4	2778	2593.71	0	0
ENSMMUT00000076510.2	1276	1091.71	49.29	3.23722
ENSMMUT00000081632.1	2440	2255.71	77.862	2.47493
ENSMMUT00000010173.4	1759	1574.71	613.876	27.9513
ENSMMUT00000010179.4	1836	1651.71	61.9718	2.69018
ENSMMUT00000068097.2	1122	937.712	0	0
ENSMMUT00000093873.1	3828	3643.71	59.3589	1.16806
