target_id	length	eff_length	est_counts	tpm
ENSMMUT00000087269.1	4302	4113.39	43.508	0.955668
ENSMMUT00000101458.1	3465	3276.39	20.8745	0.57565
ENSMMUT00000091163.1	3547	3358.39	1471.97	39.601
ENSMMUT00000054908.2	2724	2535.39	0	0
ENSMMUT00000074096.2	2688	2499.39	0	0
ENSMMUT00000008218.4	2658	2469.39	0	0
ENSMMUT00000056922.2	2601	2412.39	15.1543	0.567578
ENSMMUT00000031164.4	1437	1248.39	0	0
ENSMMUT00000011967.4	1872	1683.39	0	0
ENSMMUT00000094941.1	1932	1743.39	0	0
ENSMMUT00000083635.1	1418	1229.39	0	0
ENSMMUT00000026670.3	4523	4334.39	797.541	16.625
ENSMMUT00000103338.1	701	512.424	54.1958	9.55593
ENSMMUT00000077111.2	1908	1719.39	2.51627	0.132227
ENSMMUT00000030380.4	1620	1431.39	14.4837	0.914242
ENSMMUT00000030379.4	1884	1695.39	0	0
ENSMMUT00000006591.4	3699	3510.39	377.501	9.71629
ENSMMUT00000021829.4	1263	1074.39	13334.6	1121.39
ENSMMUT00000017551.4	309	132.095	4	2.73596
ENSMMUT00000010778.4	13668	13479.4	0	0
ENSMMUT00000067180.2	13195	13006.4	0	0
ENSMMUT00000054977.2	13398	13209.4	0	0
ENSMMUT00000009772.4	3407	3218.39	106.765	2.99729
ENSMMUT00000066513.2	3103	2914.39	13.2347	0.410303
ENSMMUT00000016024.4	1677	1488.39	176.573	10.7188
ENSMMUT00000088899.1	2228	2039.39	81.4274	3.60752
ENSMMUT00000015362.4	1767	1578.39	3	0.17173
ENSMMUT00000082833.1	900	711.424	0	0
ENSMMUT00000096200.1	609	420.51	0	0
ENSMMUT00000002759.4	435	248.414	0	0
ENSMMUT00000076020.2	2882	2693.39	3	0.100638
ENSMMUT00000002111.4	1698	1509.39	1034	61.8953
ENSMMUT00000004949.4	13070	12881.4	44	0.308622
ENSMMUT00000022042.4	1392	1203.39	1	0.0750814
ENSMMUT00000093102.1	5338	5149.39	71.2241	1.24971
ENSMMUT00000064819.2	5250	5061.39	264.776	4.72657
ENSMMUT00000088134.1	1430	1241.39	33.4221	2.43257
ENSMMUT00000079641.1	1195	1006.39	0	0
ENSMMUT00000007295.3	992	803.385	1	0.112464
ENSMMUT00000007081.4	696	507.424	0	0
ENSMMUT00000002912.4	1241	1052.39	7097.84	609.38
ENSMMUT00000101494.1	4117	3928.39	3636.09	83.6292
ENSMMUT00000062035.2	4023	3834.39	0	0
ENSMMUT00000092913.1	3906	3717.39	0	0
ENSMMUT00000027843.4	2839	2650.39	0	0
ENSMMUT00000023159.4	688	499.424	0	0
ENSMMUT00000102322.1	1307	1118.39	0	0
ENSMMUT00000081923.1	384	199.715	0	0
ENSMMUT00000043578.3	6130	5941.39	487.907	7.4197
ENSMMUT00000105246.1	5946	5757.39	6.67747e-05	1.04791e-06
ENSMMUT00000000922.4	6230	6041.39	29.0928	0.435097
ENSMMUT00000101304.1	6098	5909.39	0	0
ENSMMUT00000043577.3	5918	5729.39	0	0
ENSMMUT00000000923.4	5843	5654.39	0	0
ENSMMUT00000081230.1	3399	3210.39	34.8398	0.980518
ENSMMUT00000067303.2	496	308.095	0	0
ENSMMUT00000079516.1	942	753.424	33	3.95741
ENSMMUT00000094609.1	1778	1589.39	60.8554	3.45945
ENSMMUT00000103745.1	1056	867.385	6.20932	0.646799
ENSMMUT00000017546.4	1551	1362.39	129.408	8.58222
ENSMMUT00000100022.1	894	705.424	0	0
ENSMMUT00000020273.4	4002	3813.39	652	15.4481
ENSMMUT00000058672.2	2379	2190.39	0	0
ENSMMUT00000057315.2	2361	2172.39	2.86693e-07	1.19239e-08
ENSMMUT00000002581.4	3591	3402.39	188.018	4.99289
ENSMMUT00000094753.1	3677	3488.39	700.304	18.1384
ENSMMUT00000002582.4	1270	1081.39	35.5094	2.96688
ENSMMUT00000002583.4	1799	1610.39	0	0
ENSMMUT00000009012.4	939	750.424	147	17.699
ENSMMUT00000063012.2	2191	2002.39	164	7.40003
ENSMMUT00000007652.4	2109	1920.39	0	0
ENSMMUT00000007650.4	1989	1800.39	0	0
ENSMMUT00000007753.4	2529	2340.39	0	0
ENSMMUT00000085716.1	1212	1023.39	397	35.05
ENSMMUT00000098528.1	651	462.424	87	16.9987
ENSMMUT00000089582.1	889	700.424	0	0
ENSMMUT00000043430.3	954	765.424	7.75526	0.915443
ENSMMUT00000033438.4	1360	1171.39	334.245	25.7811
ENSMMUT00000055022.2	5887	5698.39	1211.23	19.2049
ENSMMUT00000005812.4	7023	6834.39	5.60433e-07	7.40903e-09
ENSMMUT00000069014.2	6951	6762.39	591.204	7.89904
ENSMMUT00000005814.4	2084	1895.39	0	0
ENSMMUT00000060593.2	2257	2068.39	0	0
ENSMMUT00000069301.2	2024	1835.39	38.6681	1.90354
ENSMMUT00000085648.1	4765	4576.39	44.5506	0.879565
ENSMMUT00000060706.2	681	492.424	248.087	45.5199
ENSMMUT00000090898.1	2830	2641.39	1404.91	48.0568
ENSMMUT00000088904.1	4204	4015.39	268.539	6.04251
ENSMMUT00000109276.1	2114	1925.39	6.40211	0.30043
ENSMMUT00000100681.1	2652	2463.39	0	0
ENSMMUT00000010509.4	3133	2944.39	24.6565	0.756612
ENSMMUT00000109382.1	3340	3151.39	60.78	1.74259
ENSMMUT00000085817.1	3222	3033.39	239.451	7.13224
ENSMMUT00000101111.1	3202	3013.39	0	0
ENSMMUT00000031166.4	632	443.424	9373.25	1909.89
ENSMMUT00000098861.1	1695	1506.39	261.67	15.6948
ENSMMUT00000004167.4	1978	1789.39	53	2.67614
ENSMMUT00000069262.2	1886	1697.39	0	0
ENSMMUT00000074414.2	4299	4110.39	0	0
ENSMMUT00000055526.2	4197	4008.39	5.07094e-05	1.14302e-06
ENSMMUT00000002411.4	4158	3969.39	5.24632	0.119418
ENSMMUT00000077390.2	3549	3360.39	0.456932	0.0122857
ENSMMUT00000002410.4	2594	2405.39	155.73	5.84957
ENSMMUT00000093318.1	3039	2850.39	218.412	6.92326
ENSMMUT00000023219.4	1653	1464.39	45.7146	2.82057
ENSMMUT00000043243.3	1449	1260.39	22.4998	1.61292
ENSMMUT00000005351.4	1611	1422.39	0	0
ENSMMUT00000085571.1	2604	2415.39	33	1.23442
ENSMMUT00000021048.4	1311	1122.39	0	0
ENSMMUT00000087548.1	738	549.424	1	0.164448
ENSMMUT00000002758.4	1960	1771.39	2	0.102013
ENSMMUT00000005965.4	1897	1708.39	0	0
ENSMMUT00000024559.4	1165	976.385	0	0
ENSMMUT00000015891.4	1843	1654.39	15	0.819203
ENSMMUT00000033487.4	1900	1711.39	0	0
ENSMMUT00000080507.1	4188	3999.39	133.312	3.0117
ENSMMUT00000096374.1	1732	1543.39	0	0
ENSMMUT00000089076.1	4098	3909.39	76.6882	1.77238
ENSMMUT00000083130.1	417	231.051	1	0.391047
ENSMMUT00000106325.1	1104	915.385	0	0
ENSMMUT00000104037.1	2862	2673.39	237.096	8.0131
ENSMMUT00000021057.4	2778	2589.39	229.404	8.00463
ENSMMUT00000090409.1	3345	3156.39	82.4997	2.36156
ENSMMUT00000079904.1	2566	2377.39	84.314	3.20433
ENSMMUT00000103553.1	2677	2488.39	0.19614	0.00712173
ENSMMUT00000094728.1	3896	3707.39	9.34014	0.227627
ENSMMUT00000080934.1	2462	2273.39	9.20313	0.365763
ENSMMUT00000095137.1	2096	1907.39	5.9146	0.280172
ENSMMUT00000002355.4	2015	1826.39	0	0
ENSMMUT00000098487.1	2136	1947.39	47.3549	2.1971
ENSMMUT00000101467.1	1878	1689.39	17.9447	0.959722
ENSMMUT00000101911.1	1897	1708.39	2010.22	106.315
ENSMMUT00000092972.1	2615	2426.39	438.845	16.3414
ENSMMUT00000003551.4	1589	1400.39	528.413	34.0928
ENSMMUT00000002921.4	3786	3597.39	801.714	20.1358
ENSMMUT00000106605.1	3851	3662.39	43.415	1.07106
ENSMMUT00000109934.1	3921	3732.39	8.82843	0.213714
ENSMMUT00000071686.2	2298	2109.39	2.60871	0.111739
ENSMMUT00000002755.4	849	660.424	0	0
ENSMMUT00000024408.4	1750	1561.39	1	0.0578665
ENSMMUT00000096415.1	1117	928.385	419.578	40.834
ENSMMUT00000060541.2	1039	850.385	77.4219	8.22593
ENSMMUT00000065596.2	2060	1871.39	2.51511	0.121432
ENSMMUT00000096934.1	2399	2210.39	0	0
ENSMMUT00000088644.1	6383	6194.39	140.033	2.04253
ENSMMUT00000065644.2	1440	1251.39	0	0
ENSMMUT00000023160.4	959	770.424	1	0.117275
ENSMMUT00000014255.4	2541	2352.39	626.893	24.0781
ENSMMUT00000077926.2	1694	1505.39	54.7983	3.28894
ENSMMUT00000026675.4	18921	18732.4	16	0.0771728
ENSMMUT00000046780.3	2235	2046.39	0	0
ENSMMUT00000032626.4	1386	1197.39	18.9045	1.42649
ENSMMUT00000032628.4	1356	1167.39	210.096	16.2607
ENSMMUT00000086229.1	1623	1434.39	8.09247	0.509744
ENSMMUT00000088908.1	1484	1295.39	31.9823	2.23073
ENSMMUT00000039271.3	501	313.048	0	0
ENSMMUT00000045248.3	5095	4906.39	174.814	3.21922
ENSMMUT00000094244.1	3828	3639.39	8.88664	0.220621
ENSMMUT00000044322.3	1397	1208.39	1404.39	105.007
ENSMMUT00000058868.2	1212	1023.39	0	0
ENSMMUT00000076422.2	1461	1272.39	60.6132	4.30413
ENSMMUT00000027301.4	2394	2205.39	19.5119	0.799379
ENSMMUT00000093408.1	3581	3392.39	9.25857	0.24659
ENSMMUT00000014835.4	3261	3072.39	1920.04	56.4641
ENSMMUT00000044197.3	681	492.424	0	0
ENSMMUT00000099579.1	1595	1406.39	0	0
ENSMMUT00000014829.4	1204	1015.39	0	0
ENSMMUT00000001847.4	6663	6474.39	1	0.0139553
ENSMMUT00000020029.4	3480	3291.39	195	5.35295
ENSMMUT00000027719.4	564	375.607	55.4624	13.3414
ENSMMUT00000028424.4	2818	2629.39	48.22	1.65695
ENSMMUT00000075340.2	2274	2085.39	0	0
ENSMMUT00000071703.2	2946	2757.39	0.8784	0.0287827
ENSMMUT00000053774.2	2949	2760.39	0.243201	0.00796035
ENSMMUT00000018127.4	2946	2757.39	0.8784	0.0287827
ENSMMUT00000105318.1	1712	1523.39	0	0
ENSMMUT00000030460.4	4099	3910.39	2469	57.0478
ENSMMUT00000067158.2	1605	1416.39	2095	133.641
ENSMMUT00000017143.4	1501	1312.39	0	0
ENSMMUT00000025921.3	360	177.349	1355.17	690.4
ENSMMUT00000061656.2	327	147.703	0	0
ENSMMUT00000104211.1	1017	828.385	22.4488	2.44849
ENSMMUT00000101179.1	2010	1821.39	9.23691	0.458207
ENSMMUT00000012427.4	7882	7693.39	1290.93	15.1608
ENSMMUT00000101201.1	7846	7657.39	1.79859	0.0212221
ENSMMUT00000002114.4	1488	1299.39	9	0.625809
ENSMMUT00000106135.1	1484	1295.39	599.467	41.8122
ENSMMUT00000099926.1	1466	1277.39	9.76347	0.690588
ENSMMUT00000086612.1	2238	2049.39	4.77553	0.21054
ENSMMUT00000104910.1	2905	2716.39	7.32673	0.2437
ENSMMUT00000043215.3	2365	2176.39	0	0
ENSMMUT00000019930.4	1422	1233.39	4.67327	0.342341
ENSMMUT00000016668.4	3495	3306.39	402	10.9852
ENSMMUT00000098453.1	932	743.424	10.5237	1.279
ENSMMUT00000007169.4	759	570.424	194	30.7285
ENSMMUT00000031493.4	613	424.51	0	0
ENSMMUT00000105014.1	1855	1666.39	45.6518	2.47525
ENSMMUT00000081440.1	2223	2034.39	12.4958	0.55497
ENSMMUT00000073413.2	2542	2353.39	0	0
ENSMMUT00000017878.4	2147	1958.39	2.03972	0.0941043
ENSMMUT00000017879.4	1668	1479.39	256.428	15.6611
ENSMMUT00000076273.2	1772	1583.39	14.5263	0.828905
ENSMMUT00000097982.1	3386	3197.39	84.0497	2.37508
ENSMMUT00000097550.1	2424	2235.39	907.95	36.6984
ENSMMUT00000004301.4	3538	3349.39	175.969	4.74689
ENSMMUT00000077322.2	2827	2638.39	17.8081	0.609841
ENSMMUT00000066613.2	2415	2226.39	13.0033	0.527702
ENSMMUT00000092510.1	2057	1868.39	37.0922	1.79371
ENSMMUT00000008349.3	1959	1770.39	8.34589	0.425934
ENSMMUT00000008348.4	1964	1775.39	7.04586	0.358574
ENSMMUT00000094256.1	2261	2072.39	0.0240068	0.00104665
ENSMMUT00000094565.1	1988	1799.39	51.6458	2.59327
ENSMMUT00000092300.1	2806	2617.39	1058.3	36.5324
ENSMMUT00000102476.1	3278	3089.39	0	0
ENSMMUT00000087209.1	3295	3106.39	70.5465	2.05191
ENSMMUT00000018846.4	2250	2061.39	255.468	11.1973
ENSMMUT00000104495.1	2040	1851.39	49.4159	2.41161
ENSMMUT00000001501.4	1066	877.385	4048	416.857
ENSMMUT00000021055.4	1497	1308.39	0	0
ENSMMUT00000099815.1	1926	1737.39	703.994	36.6109
ENSMMUT00000104622.1	2006	1817.39	0	0
ENSMMUT00000032711.4	1904	1715.39	0.00590141	0.000310836
ENSMMUT00000061649.2	807	618.424	815.832	119.193
ENSMMUT00000055323.2	723	534.424	1.98732	0.335984
ENSMMUT00000038456.3	429	242.599	25.1811	9.37824
ENSMMUT00000082189.1	2307	2118.39	131.975	5.62889
ENSMMUT00000017439.4	2124	1935.39	523.643	24.4458
ENSMMUT00000028631.4	6957	6768.39	56.1951	0.750154
ENSMMUT00000098169.1	5873	5684.39	101.522	1.61367
ENSMMUT00000015350.4	3821	3632.39	131	3.25849
ENSMMUT00000080546.1	1615	1426.39	1	0.0633432
ENSMMUT00000108596.1	1653	1464.39	52.2146	3.22162
ENSMMUT00000027537.4	1128	939.385	0	0
ENSMMUT00000019065.4	2469	2280.39	59.4583	2.35582
ENSMMUT00000078797.2	2265	2076.39	0	0
ENSMMUT00000108568.1	582	393.55	7.54172	1.73144
ENSMMUT00000028403.4	3240	3051.39	4	0.11844
ENSMMUT00000010339.4	1695	1506.39	113.334	6.79768
ENSMMUT00000086387.1	2038	1849.39	555.666	27.1471
ENSMMUT00000070099.2	1956	1767.39	298.899	15.2802
ENSMMUT00000043469.3	2156	1967.39	1118.35	51.3599
ENSMMUT00000017449.4	1887	1698.39	806.209	42.8892
ENSMMUT00000061529.2	1644	1455.39	254.546	15.8025
ENSMMUT00000047843.3	3850	3661.39	2345.19	57.872
ENSMMUT00000023422.4	1949	1760.39	14.88	0.763714
ENSMMUT00000104838.1	2130	1941.39	0	0
ENSMMUT00000087478.1	3199	3010.39	119	3.57159
ENSMMUT00000020176.4	3078	2889.39	97	3.03322
ENSMMUT00000099983.1	1657	1468.39	24.6704	1.51801
ENSMMUT00000005961.3	2555	2366.39	0	0
ENSMMUT00000005963.4	2211	2022.39	0	0
ENSMMUT00000025761.4	2362	2173.39	4	0.166288
ENSMMUT00000027784.4	1953	1764.39	0	0
ENSMMUT00000071997.2	1686	1497.39	0	0
ENSMMUT00000000178.4	3447	3258.39	26.6055	0.737746
ENSMMUT00000005676.4	1823	1634.39	0	0
ENSMMUT00000025764.4	1467	1278.39	0	0
ENSMMUT00000069391.2	2243	2054.39	371	16.3166
ENSMMUT00000093696.1	330	150.384	0	0
ENSMMUT00000002115.4	1275	1086.39	1	0.0831674
ENSMMUT00000066554.2	1701	1512.39	19.7774	1.18153
ENSMMUT00000085104.1	1769	1580.39	0	0
ENSMMUT00000094390.1	1786	1597.39	0	0
ENSMMUT00000082324.1	1724	1535.39	0	0
ENSMMUT00000099316.1	1816	1627.39	3.65343	0.202837
ENSMMUT00000072259.2	4781	4592.39	1.34657	0.0264927
ENSMMUT00000008488.4	2496	2307.39	553.722	21.6825
ENSMMUT00000108666.1	2105	1916.39	690.283	32.5448
ENSMMUT00000084141.1	2263	2074.39	559.988	24.3908
ENSMMUT00000008487.4	2471	2282.39	399.381	15.8101
ENSMMUT00000083527.1	2063	1874.39	541.457	26.1001
ENSMMUT00000095431.1	2443	2254.39	22.6701	0.908577
ENSMMUT00000105001.1	2328	2139.39	21.2259	0.896427
ENSMMUT00000098644.1	2073	1884.39	565.83	27.1302
ENSMMUT00000103021.1	2079	1890.39	194.196	9.2817
ENSMMUT00000089445.1	2050	1861.39	36.8141	1.78696
ENSMMUT00000000491.4	1923	1734.39	0	0
ENSMMUT00000095633.1	2539	2350.39	15.1198	0.581224
ENSMMUT00000000488.4	2755	2566.39	11593.2	408.149
ENSMMUT00000101762.1	1998	1809.39	56.6657	2.82961
ENSMMUT00000101567.1	605	416.51	61.9182	13.4317
ENSMMUT00000040750.3	447	260.018	0	0
ENSMMUT00000009817.4	447	260.018	0	0
ENSMMUT00000109109.1	4131	3942.39	1.00227	0.0229701
ENSMMUT00000097652.1	4131	3942.39	1.00227	0.0229701
ENSMMUT00000082696.1	4131	3942.39	1.00227	0.0229701
ENSMMUT00000098881.1	4381	4192.39	12	0.258617
ENSMMUT00000107830.1	4379	4190.39	0	0
ENSMMUT00000100889.1	5071	4882.39	0	0
ENSMMUT00000064813.2	1715	1526.39	37.4412	2.21627
ENSMMUT00000087922.1	2318	2129.39	117.578	4.98895
ENSMMUT00000082731.1	3122	2933.39	418.51	12.8906
ENSMMUT00000028430.4	3791	3602.39	0	0
ENSMMUT00000041869.3	12000	11811.4	0	0
ENSMMUT00000041864.3	12138	11949.4	99.5144	0.752449
ENSMMUT00000012078.4	12081	11892.4	0	0
ENSMMUT00000012077.4	12075	11886.4	687.244	5.22394
ENSMMUT00000041866.3	12021	11832.4	0	0
ENSMMUT00000058576.2	11967	11778.4	0	0
ENSMMUT00000078591.2	11946	11757.4	0	0
ENSMMUT00000041868.3	11889	11700.4	425.242	3.28377
ENSMMUT00000041865.3	12712	12523.4	0	0
ENSMMUT00000041867.3	11973	11784.4	0	0
ENSMMUT00000076568.2	1552	1363.39	214	14.1818
ENSMMUT00000077785.2	693	504.424	2.32574	0.416583
ENSMMUT00000013909.4	1551	1362.39	177.421	11.7664
ENSMMUT00000099442.1	1972	1783.39	5478.79	277.572
ENSMMUT00000013908.4	1538	1349.39	1569.79	105.11
ENSMMUT00000086277.1	2886	2697.39	23.4881	0.786758
ENSMMUT00000079402.1	2195	2006.39	77.9926	3.51217
ENSMMUT00000017346.4	645	456.424	33.1001	6.55236
ENSMMUT00000038444.3	2929	2740.39	25.4694	0.839738
ENSMMUT00000038442.3	2813	2624.39	101.531	3.49548
ENSMMUT00000092813.1	2982	2793.39	0	0
ENSMMUT00000031168.4	2710	2521.39	0	0
ENSMMUT00000031167.4	1962	1773.39	0	0
ENSMMUT00000103162.1	5748	5559.39	0	0
ENSMMUT00000102202.1	5413	5224.39	115.147	1.99138
ENSMMUT00000093927.1	1546	1357.39	12.0974	0.805241
ENSMMUT00000085962.1	3394	3205.39	17.6989	0.498887
ENSMMUT00000090849.1	2046	1857.39	0	0
ENSMMUT00000044327.3	1886	1697.39	0	0
ENSMMUT00000044324.3	1954	1765.39	0	0
ENSMMUT00000079880.1	1999	1810.39	0	0
ENSMMUT00000044572.3	2829	2640.39	16.9697	0.580688
ENSMMUT00000003550.4	2706	2517.39	214.03	7.6818
ENSMMUT00000031911.4	1549	1360.39	0	0
ENSMMUT00000081699.1	2016	1827.39	1	0.0494432
ENSMMUT00000104709.1	2047	1858.39	0	0
ENSMMUT00000063344.2	1790	1601.39	0	0
ENSMMUT00000097923.1	686	497.424	32.5673	5.91551
ENSMMUT00000084452.1	1359	1170.39	0	0
ENSMMUT00000087138.1	1550	1361.39	89.1828	5.91885
ENSMMUT00000059681.2	1323	1134.39	16.4636	1.3113
ENSMMUT00000069312.2	894	705.424	0	0
ENSMMUT00000014213.4	981	792.385	26.9085	3.06824
ENSMMUT00000106899.1	1432	1243.39	62.4451	4.53764
ENSMMUT00000046374.3	2738	2549.39	435	15.4167
ENSMMUT00000087084.1	1393	1204.39	42.4009	3.18088
ENSMMUT00000006296.3	532	343.77	4726.81	1242.33
ENSMMUT00000090576.1	3909	3720.39	52.3393	1.27109
ENSMMUT00000025912.4	2681	2492.39	1080.9	39.1837
ENSMMUT00000019138.4	6333	6144.39	12.2086	0.179525
ENSMMUT00000094793.1	3828	3639.39	35.6838	0.885891
ENSMMUT00000000555.3	1896	1707.39	136	7.19688
ENSMMUT00000030311.4	4008	3819.39	73.3226	1.73453
ENSMMUT00000058035.2	4589	4400.39	1697.05	34.845
ENSMMUT00000060990.2	4018	3829.39	138.135	3.25922
ENSMMUT00000030312.4	3946	3757.39	0.977343	0.0235017
ENSMMUT00000042934.3	3960	3771.39	0.000348672	8.35321e-06
ENSMMUT00000062713.2	3948	3759.39	4.7628	0.114468
ENSMMUT00000042933.3	3915	3726.39	82.0512	1.98946
ENSMMUT00000057391.2	3855	3666.39	29.7018	0.73195
ENSMMUT00000015027.4	5685	5496.39	1164	19.1343
ENSMMUT00000019271.4	1752	1563.39	7.63249	0.441101
ENSMMUT00000085265.1	1917	1728.39	9.64736	0.504318
ENSMMUT00000063146.2	8708	8519.39	1133.27	12.0189
ENSMMUT00000015867.4	4421	4232.39	6.21358	0.132646
ENSMMUT00000046712.3	3255	3066.39	26.1212	0.769667
ENSMMUT00000108864.1	3237	3048.39	0	0
ENSMMUT00000011966.4	3192	3003.39	0	0
ENSMMUT00000046711.3	3123	2934.39	0	0
ENSMMUT00000102656.1	3018	2829.39	0	0
ENSMMUT00000011964.4	2577	2388.39	54.8788	2.07605
ENSMMUT00000021365.4	2829	2640.39	38	1.30033
ENSMMUT00000022398.4	1221	1032.39	1597	139.766
ENSMMUT00000103958.1	3727	3538.39	140.036	3.5758
ENSMMUT00000110254.1	3922	3733.39	98.5183	2.38425
ENSMMUT00000041043.3	2931	2742.39	30.4453	1.00306
ENSMMUT00000023504.4	3943	3754.39	0	0
ENSMMUT00000023502.4	4120	3931.39	0	0
ENSMMUT00000079994.1	4030	3841.39	26	0.611537
ENSMMUT00000081373.1	3826	3637.39	0	0
ENSMMUT00000087974.1	3826	3637.39	0	0
ENSMMUT00000101554.1	3667	3478.39	0	0
ENSMMUT00000026587.4	3317	3128.39	5.02312	0.145074
ENSMMUT00000054477.2	4504	4315.39	321.706	6.73562
ENSMMUT00000005350.4	3096	2907.39	0	0
ENSMMUT00000089321.1	3036	2847.39	0	0
ENSMMUT00000107921.1	3015	2826.39	0	0
ENSMMUT00000005349.4	2940	2751.39	0	0
ENSMMUT00000086160.1	2871	2682.39	0	0
ENSMMUT00000005358.4	3063	2874.39	862.254	27.1036
ENSMMUT00000071854.2	3821	3632.39	225.389	5.60632
ENSMMUT00000012085.4	3448	3259.39	312.614	8.66582
ENSMMUT00000087145.1	2265	2076.39	66.9056	2.91133
ENSMMUT00000024275.4	3066	2877.39	82.6044	2.59383
ENSMMUT00000081840.1	2648	2459.39	14.6472	0.538104
ENSMMUT00000083327.1	1806	1617.39	25.9698	1.45075
ENSMMUT00000094459.1	1221	1032.39	11.8811	1.0398
ENSMMUT00000063806.2	1131	942.385	19	1.82164
ENSMMUT00000047794.3	4843	4654.39	0	0
ENSMMUT00000086443.1	4719	4530.39	0	0
ENSMMUT00000015587.4	4690	4501.39	18	0.361296
ENSMMUT00000106096.1	4549	4360.39	0	0
ENSMMUT00000087105.1	1792	1603.39	1	0.0563507
ENSMMUT00000104746.1	1842	1653.39	0	0
ENSMMUT00000017619.4	3300	3111.39	0.0132126	0.000383683
ENSMMUT00000080947.1	3282	3093.39	12.4982	0.365048
ENSMMUT00000083554.1	1098	909.385	0	0
ENSMMUT00000105309.1	1356	1167.39	0	0
ENSMMUT00000092664.1	1416	1227.39	0	0
ENSMMUT00000094051.1	1244	1055.39	0	0
ENSMMUT00000017205.4	1183	994.385	0	0
ENSMMUT00000071863.2	2513	2324.39	1668.98	64.8756
ENSMMUT00000060293.2	2368	2179.39	0	0
ENSMMUT00000032974.4	2208	2019.39	225.015	10.0677
ENSMMUT00000102349.1	3880	3691.39	51.0695	1.25
ENSMMUT00000010384.4	1122	933.385	1	0.0968002
ENSMMUT00000030381.4	591	402.53	11	2.46906
ENSMMUT00000069885.2	1684	1495.39	0	0
ENSMMUT00000066850.2	2021	1832.39	8.45336	0.416821
ENSMMUT00000095503.1	3132	2943.39	133.398	4.09486
ENSMMUT00000017985.4	1227	1038.39	43.1487	3.75445
ENSMMUT00000043544.3	2330	2141.39	5667.35	239.124
ENSMMUT00000029977.4	4522	4333.39	48.6054	1.01343
ENSMMUT00000079536.1	3465	3276.39	27.3492	0.754199
ENSMMUT00000043545.3	1113	924.385	38.9137	3.80352
ENSMMUT00000043546.3	1894	1705.39	3498.78	185.366
ENSMMUT00000091892.1	2901	2712.39	7.72117	0.257199
ENSMMUT00000002923.4	2562	2373.39	203	7.72796
ENSMMUT00000090733.1	3494	3305.39	0	0
ENSMMUT00000090518.1	3551	3362.39	365.618	9.82466
ENSMMUT00000083821.1	5678	5489.39	47.2349	0.777456
ENSMMUT00000032687.4	3834	3645.39	23.918	0.592813
ENSMMUT00000057580.2	3681	3492.39	667.082	17.2581
ENSMMUT00000057555.2	3512	3323.39	136.968	3.72371
ENSMMUT00000064972.2	3323	3134.39	8531.46	245.928
ENSMMUT00000006689.4	1191	1002.39	0	0
ENSMMUT00000086806.1	5596	5407.39	25.5494	0.426904
ENSMMUT00000044261.3	1005	816.385	2.02359	0.223956
ENSMMUT00000083648.1	1017	828.385	18.3977	2.00664
ENSMMUT00000026004.3	390	205.406	1	0.439869
ENSMMUT00000104218.1	6195	6006.39	0.891838	0.0134156
ENSMMUT00000031571.4	6096	5907.39	9.7621e-07	1.49309e-08
ENSMMUT00000094918.1	6042	5853.39	24.5278	0.378607
ENSMMUT00000023030.4	5103	4914.39	240.912	4.42921
ENSMMUT00000106908.1	5868	5679.39	9.66832	0.153811
ENSMMUT00000107098.1	669	480.424	9.20906	1.73192
ENSMMUT00000010689.3	1342	1153.39	707.791	55.4457
ENSMMUT00000045779.3	7439	7250.39	101.546	1.26543
ENSMMUT00000108483.1	7415	7226.39	0.0109344	0.000136713
ENSMMUT00000092981.1	7418	7229.39	0.00669744	8.37037e-05
ENSMMUT00000083926.1	3203	3014.39	42	1.25889
ENSMMUT00000061608.2	2014	1825.39	0	0
ENSMMUT00000101538.1	2349	2160.39	0	0
ENSMMUT00000053396.2	2076	1887.39	0	0
ENSMMUT00000106459.1	4598	4409.39	0	0
ENSMMUT00000080772.1	4389	4200.39	6664.21	143.35
ENSMMUT00000075671.2	2108	1919.39	239.791	11.2877
ENSMMUT00000084551.1	3828	3639.39	17.0935	0.424366
ENSMMUT00000066907.2	3194	3005.39	97	2.91614
ENSMMUT00000093021.1	2112	1923.39	2.20374	0.103522
ENSMMUT00000009855.3	750	561.424	8	1.28747
ENSMMUT00000069369.2	3844	3655.39	501	12.3834
ENSMMUT00000067276.2	429	242.599	0	0
ENSMMUT00000009678.4	2446	2257.39	72.4015	2.89787
ENSMMUT00000076142.2	2415	2226.39	19.0805	0.774333
ENSMMUT00000002119.4	1269	1080.39	17	1.4217
ENSMMUT00000094824.1	1958	1769.39	109.134	5.57283
ENSMMUT00000046493.3	1584	1395.39	70.8191	4.58557
ENSMMUT00000046494.3	2228	2039.39	101.223	4.48453
ENSMMUT00000046491.3	2036	1847.39	0	0
ENSMMUT00000021959.3	1332	1143.39	3.54949	0.280486
ENSMMUT00000013837.4	2310	2121.39	376.55	16.0376
ENSMMUT00000013839.4	1293	1104.39	51.4504	4.20925
ENSMMUT00000019734.4	10144	9955.39	240.467	2.1824
ENSMMUT00000063617.2	9544	9355.39	76.4738	0.738564
ENSMMUT00000019737.4	9526	9337.39	181.021	1.75162
ENSMMUT00000044332.3	8323	8134.39	8937.5	99.2724
ENSMMUT00000019736.4	7602	7413.39	47.5354	0.579345
ENSMMUT00000057599.2	6403	6214.39	0	0
ENSMMUT00000068695.2	6008	5819.39	1439.56	22.3506
